word,reading,meaning,partOfSpeech
"閉館","閉館","闭馆；停业","名・自他動3"
"片一方","片一方","两个中的一个","名"
"片側","片側","单侧，一侧","名"
"片足","片足","一条腿；一只鞋，一只袜子","名"
"返品","返品","退货","名・自他動3"
"補習","補習","补习，补课","他動3・名"
"母国","母国","祖国","名"
"抱き締める","抱き締める","拥抱，抱紧","他動2"
"放っておく","放っておく","放在一边，弃之不管","他動1"
"法","法","法律，法规；方法","名"
"蜂","蜂","蜜蜂","名"
"飽きっぽい","飽きっぽい","容易厌烦的，没常性的","イ形"
"本国","本国","祖国，本国","名"
"未〜","未〜","未……，没……","接頭"
"無","無","无，没有","名・接頭"
"無意義","無意義","无意义，无聊","名・ナ形"
"無計画","無計画","无计划","名・ナ形"
"網戸","網戸","纱门，纱窗","名"
"輸血","輸血","输血","名・自他動3"
"予告","予告","预告，预先告知","名・他動3"
"予選","予選","预选；预赛","名"
"容量","容量","容量；负载量","名"
"要約","要約","摘要；要点","他動3・名"
"立ち去る","立ち去る","走开，离开","自動1"
"立ち直る","立ち直る","重振，好转","自動1"
"立ち入り","立ち入り","进入","名"
"旅人","旅人","旅客，游客","名"
"旅先","旅先","旅途","名"
"旅費","旅費","旅费，旅行的花费","名"
"旅立つ","旅立つ","启程","自動1"
"両〜","両〜","两……","接頭・名"
"力付ける","力づける","使……充满力量；鼓励，激励","他動2"
"緑化","緑化","绿化","他動3・名"
"励み","励み","勉励；鼓舞","名"
"止まる・留まる","とどまる","（留）停，停留；（止）止于，限于","自動1"
"インパクト","インパクト","冲击，影响","名"
"ウイルス","ウイルス","病毒","名"
"オーディション","オーディション","海选，试镜","名"
"気障[きざ]","気障[きざ]","装模作样，装腔作势","ナ形・名"
"クラクション","クラクション","汽车喇叭","名"
"コラム","コラム","专栏；（古罗马、古希腊建筑的）石制圆柱","名"
"シーン","シーン","场景","名"
"じろじろ","じろじろ","无所顾忌地盯着看","副"
"スタミナ","スタミナ","精力；体力；耐力","名"
"スト","ストライキ","罢工","名・自動3"
"そわそわ","そわそわ","心慌，不镇静","副・自動3"
"てきぱき","てきぱき","麻利，爽快，利落，干脆","副・自動3"
"トリック","トリック","诡计","名"
"ナレーション","ナレーション","讲述，解说","名"
"ビジュアル","ビジュアル","视觉的","ナ形"
"ひんやり","ひんやり","阴凉，凉爽","副・自動3"
"耽[ふけ]る","耽[ふけ]る","沉溺，入迷","自動1"
"ベスト","ベスト","最好；全力","名"
"ポーク","ポーク","猪肉","名"
"マイカー","マイカー","私家车","名"
"むかつく","むかつく","恶心，要吐；生气","自動1"
"メダル","メダル","奖章","名"
"悪事","悪事","坏事","名"
"移り変わる","移り変わる","变迁，变化","自動1"
"胃腸","胃腸","肠胃","名"
"逸らす","逸らす","转移","他動1"
"遠距離","遠距離","远距离","名"
"横顔","横顔","侧脸；人物简介","名"
"火加減","火加減","火候","名"
"害虫","害虫","害虫","名"
"格別","格別","特别，格外","副・ナ形"
"甘える","甘える","撒娇；承蒙，利用……的机会","自動2"
"居心地","居心地","（居住的）心情，感觉","名"
"強情","強情","固执，倔强","名・ナ形"
"仰ぐ","仰ぐ","仰视；尊为，推为；请求；饮，服","他動1"
"業界","業界","业界","名"
"均等","均等","均等","ナ形・名"
"空き地","空き地","空地","名"
"継ぐ","継ぐ","接上；继承","他動1"
"建て直す","建て直す","重建（经济、公司等）","他動1"
"検索","検索","检索","他動3・名"
"古本","古本","旧书","名"
"今一","いまいち","差一点，再加把劲","副"
"残高","残高","余额","名"
"支援","支援","支援","名・他動3"
"支給","支給","支付","名・他動3"
"持て成す","持て成す","招待，接待，款待","他動1"
"自分勝手","自分勝手","任性，随便；自私","ナ形・名"
"若手","若手","年轻能干的人；青年","名"
"弱気","弱気","弱，怯弱","名・ナ形"
"主流","主流","主流","ナ形・名"
"取り囲む","取り囲む","包围，环绕","他動1"
"腫れる","腫れる","肿胀","自動2"
"習得","習得","掌握","他動3・名"
"上流","上流","（河流）上游；（社会）上层","名"
"情景","情景","情景","名"
"新卒","新卒","新毕业的人","名"
"新任","新任","新任命","名"
"親孝行","親孝行","孝顺父母","名・ナ形・自動3"
"刃物","刃物","刀具","名"
"生き返る","生き返る","复活；恢复精神","自動1"
"生後","生後","出生以后","名"
"静養","静養","静养","名・自動3"
"戦後","戦後","（特指第二次世界大战以后）战后","名"
"大騒ぎ","大騒ぎ","大吵大闹，大声吵嚷；混乱；轰动","名・自動3"
"奪い取る","奪い取る","（用武力）夺取","他動1"
"張り切る","張り切る","绷紧；紧张，鼓足干劲","自動1"
"店頭","店頭","商店门口","名"
"妬む","妬む","嫉妒","他動1"
"努めて","努めて","尽量，尽可能","副"
"冬場","冬場","冬季","名"
"討論","討論","讨论","名・自他動3"
"逃す","逃す","放跑；错过","他動1"
"肉類","肉類","肉类","名"
"日陰","日陰","背阴处","名"
"乳製品","乳製品","乳制品","名"
"入園","入園","进入（动物园、游乐园等）；上幼儿园","名・自動3"
"判明","判明","判明，弄清楚","名・自動3"
"反論","反論","反驳","名・自他動3"
"肥満","肥満","肥胖","名・自動3"
"貧血","貧血","贫血","名・自動3"
"負う","負う","背；承担；蒙受；仰赖","自他動1"
"風力","風力","风力","名"
"歩行","歩行","步行","名・自動3"
"報道","報道","报道","名・他動3"
"面する","面する","面对；面临","自動3"
"要","要","扇轴；要点，要害，关键","名"
"欲","欲","欲望","名"
"例年","例年","往年","名"
"励まし","励まし","鼓励，激励","名"
"彼奴","あいつ","（贬义）那个家伙，那小子","代"
"かちかち","かちかち","滴答滴答①；（物体、想法、性格等）硬邦邦，顽固⓪","副・ナ形"
"がみがみ","がみがみ","唠叨","副"
"からっと","からっと","晴朗；松脆；（性格）爽朗","副・自動3"
"ぎらぎら","ぎらぎら","（阳光照得）刺眼，闪耀，刺目","副・自動3"
"ぐちゃぐちゃ","ぐちゃぐちゃ","乱七八糟；黏黏糊糊","副・自動3・ナ形"
"ぐったり","ぐったり","筋疲力尽","副・自動3"
"コーディネート","コーディネート","搭配，组合","他動3・名"
"コスモス","コスモス","大波斯菊；宇宙","名"
"コレステロール","コレステロール","胆固醇","名"
"サポート","サポート","支持，支援","他動3・名"
"ざわざわ","ざわざわ","人声嘈杂；（风吹动树叶）沙沙作响","副・自動3"
"ジャーナリスト","ジャーナリスト","新闻工作者","名"
"スクーター","スクーター","小型摩托车","名"
"スポット","スポット","点；景点","名"
"セルフ","セルフ","自己","接頭"
"ぞっと","ぞっと","毛骨悚然；冷得哆嗦","副・自動3"
"ダーク","ダーク","黑暗","ナ形・名"
"躊躇う","ためらう","犹豫，踌躇","自他動1"
"序で","ついで","方便；顺便","名"
"トピック","トピック","话题，主题","名"
"ナンバーワン","ナンバーワン","第一名","名"
"這[は]い 這[は]い","這[は]い 這[は]い","（幼儿用语）爬","名・自動3"
"バックアップ","バックアップ","支援；备份","他動3・名"
"ビジネスマン","ビジネスマン","商人；实业家","名"
"ひっそり","ひっそり","寂静；默默地","副・自動3"
"ひょっとすると","ひょっとすると","或许，说不定","連語"
"ふさふさ","ふさふさ","（花、头发等大量聚集后下垂状）一簇簇","副・自動3"
"プレー","プレー","游戏；比赛；戏剧","名・自動3"
"プレーヤー","プレーヤー","运动员；（音乐）播放器；表演者","名"
"黒子","ほくろ","黑痣，黑色的痦子","名"
"ポンド","ポンド","（重量）磅；（货币）英镑","名"
"マシン","マシン","机器，机械","名"
"饅頭","まんじゅう","豆包；包子","名"
"ミュージカル","ミュージカル","音乐的，配乐的；音乐片","名"
"ミラー","ミラー","镜子","名"
"むかむか","むかむか","怒火直冒；想吐","副・自動3"
"やり抜く","やり抜く","干到底","他動1"
"ライブラリー","ライブラリー","图书馆；库，程序库","名"
"リサーチ","リサーチ","研究","他動3・名"
"retort","レトルト食品","真空包装食品；即食食品","名"
"異質","異質","异质，性质不同","ナ形・名"
"飲み食い","飲み食い","饮食，吃喝","他動3・名"
"右端","右端","右端","名"
"雨雲","雨雲","雨云，乌云","名"
"運航","運航","（飞机和船）航行","名・自他動3"
"映し出す","映し出す","放映出；反映出","他動1"
"押し","押し","推，压；威严，魄力","名・接頭"
"横向き","横向き","朝向侧面，朝向旁边","名"
"王女","王女","公主","名"
"温風","温風","暖风","名"
"下記","下記","以下记述","名"
"下流","下流","（河流）下游；（社会）下层","名"
"歌詞","歌詞","歌词","名"
"会費","会費","会费","名"
"回想","回想","回想","他動3・名"
"快調","快調","情况良好；身体状态好","ナ形・名"
"海上","海上","海上","名"
"海藻","海藻","海藻","名"
"海底","海底","海底","名"
"開業","開業","开业；正在营业","名・自他動3"
"開講","開講","开讲，开课","名・自他動3"
"開封","開封","开封；拆开","他動3・名"
"外車","外車","外国产的汽车","名"
"外的","外的","外部的；外向的","ナ形"
"危機感","危機感","危机感","名"
"寄付","寄付","捐助，捐赠","他動3・名"
"気遣い","気遣い","担心，挂虑；不放心","名"
"紀律","紀律","纪律","名"
"起立","起立","起立","名・自動3"
"逆らう","逆らう","逆；违抗","自動1"
"休職","休職","（公务员及公司职员的）停职","名・自動3"
"急増","急増","急剧增加","名・自他動3"
"急流","急流","急流","名"
"球場","球場","棒球场","名"
"共有","共有","共有；共享","他動3・名"
"共用","共用","共同使用","他動3・名"
"協同","協同","协同，合作","名・自動3"
"強要","強要","强行要求","他動3・名"
"教頭","教頭","（小学、初中、高中的）教导主任，副校长","名"
"銀河","銀河","银河","名"
"芸","芸","技能，技艺；演技","名"
"欠航","欠航","（船舶、飞机）停运","名・自動3"
"決まって","決まって","一定，总是","副"
"結び","結び","结，系；结束，结尾；饭团","名"
"検診","検診","检查疾病","名・他動3"
"見聞き","見聞き","见闻","名・他動3"
"謙譲","謙譲","谦让","ナ形・名"
"原動力","原動力","原动力","名"
"厳禁","厳禁","严禁","他動3・名"
"現に","現に","（明摆着的事实）确实，其实","副"
"現時点","現時点","目前，现在","名"
"個体","個体","个体","名"
"効能","効能","效能，功效","名"
"江戸","江戸","江户","名"
"紅","紅","鲜红色","名"
"絞める","絞める","掐；掐死","他動2"
"考え込む","考え込む","沉思","自他動1"
"高卒","高卒","高中毕业","名"
"高齢","高齢","高龄；65岁以上的老人","名"
"今に","今に","不久，很快","副"
"左端","左端","左端","名"
"再開","再開","重新进行，恢复","名・自他動3"
"最強","最強","最强","名"
"最少","最少","最少","名"
"算出","算出","计算出","他動3・名"
"子音","子音","（k、s、t、p等）辅音","名"
"思春期","思春期","青春期","名"
"支障","支障","障碍","名"
"死後","死後","死后","名"
"死傷","死傷","死伤","名・自動3"
"私的","私的","私人的，个人的","ナ形"
"視力","視力","视力","名"
"時代後れ","時代遅れ","过时，落伍","ナ形・名"
"自家用車","自家用車","私家车","名"
"自国","自国","本国","名"
"自室","自室","自己的房间","名"
"自体","自体","自身","名"
"手動","手動","手动","名"
"収納","収納","收纳","他動3・名"
"就任","就任","就任","名・自動3"
"終戦","終戦","战争结束","名"
"集積","集積","聚集","名・自他動3"
"住人","住人","居民","名"
"重み","重み","分量；威信","名"
"出欠","出欠","出席和缺席","名"
"順位","順位","顺序；等级；名次","名"
"初舞台","初舞台","初次登台","名"
"傷害","傷害","伤害","他動3・名"
"勝ち残る","勝ち残る","胜出（取得下次比赛的资格）","自動1"
"勝者","勝者","胜者，胜利的人","名"
"少人数","少人数","人数少","名"
"消火器","消火器","灭火器","名"
"職種","職種","（职业或职务的）种类","名"
"触れ合う","触れ合う","接触；（心灵的）碰撞","自動1"
"新曲","新曲","新曲","名"
"真正面","真正面","正对面；直截了当","名"
"身内","身内","亲属，家里人；身体内部，全身","名"
"正座","正座","端坐","名・自動3"
"積み重なる","積み重なる","堆积；积累（疲劳、努力等）","自動1"
"責める","責める","责备，责怪；苛责，折磨","他動2"
"切り離す","切り離す","割开，断开","他動1"
"接戦","接戦","交战；难分胜负的比赛","名・自動3"
"接点","接点","交接点；相同处","名"
"先進","先進","先进","名"
"戦前","戦前","（特指第二次世界大战之前）战前","名"
"扇子","扇子","折扇","名"
"創業","創業","创业","名・自他動3"
"早朝","早朝","早晨","名"
"総数","総数","总数","名"
"送り届ける","送り届ける","送到，送达，送来","他動2"
"送り返す","送り返す","送回，退还；遣送（回国）","他動1"
"臓器","臓器","内脏器官","名"
"足腰","足腰","腰和腿，腰腿；下半身","名"
"多発","多発","多发","名・自動3"
"体外","体外","体外","名"
"代々","代々","（世世）代代","名"
"大正","大正","大正年号（1912年—1926年）","名"
"第三者","第三者","第三者，局外人","名"
"中庭","中庭","院子，中庭","名"
"仲間入り","仲間入り","加入……的行列","名・自動3"
"低温","低温","低温","名"
"低音","低音","低音","名"
"定時","定時","定时，准时；定期","名"
"定職","定職","稳定的工作","名"
"投げ捨てる","投げ捨てる","扔掉，丢弃；（把做了一半的工作）丢在一边","他動2"
"逃げ回る","逃げ回る","四处逃窜","自動1"
"同然","同然","一样","ナ形・名"
"同点","同点","同样的分数","名"
"独学","独学","自学","名・他動3"
"突き落とす","突き落とす","推下去；陷入非常糟糕的境地","他動1"
"内気","内気","内向，腼腆","名・ナ形"
"二酸化炭素","二酸化炭素","二氧化碳，CO2","名"
"二枚目","二枚目","美男子；（戏剧的）小生","名"
"年少","年少","年少","ナ形・名"
"買い出し","買い出し","采购；（直接到市场、产地等）采购","名"
"��い置き","��い置き","预先买下来，囤货","他動3・名"
"薄まる","薄まる","变浅，变淡","自動1"
"半数","半数","半数","名"
"非公開","非公開","非公开，保密","名"
"病状","病状","病情","名"
"貧富","貧富","贫富","名"
"不慣れ","不慣れ","不习惯；不熟悉","ナ形・名"
"副業","副業","副业","名"
"文集","文集","文集","名"
"文中","文中","文章中，句子中","名"
"閉じ込める","閉じ込める","把……关在……里","他動2"
"偏り","偏り","偏，偏向；偏颇，偏倚","名"
"返金","返金","还钱；退钱","名・自他動3"
"返送","返送","寄回","他動3・名"
"弁護士","弁護士","律师","名"
"母音","母音","元音","名"
"法的","法的","法律上","ナ形・名"
"本心","本心","本心，真心；良心","名"
"未開発","未開発","未开发","ナ形・名"
"未経験","未経験","没有经历","ナ形・名"
"無気力","無気力","缺乏朝气；消极","名・ナ形"
"無条件","無条件","无条件","名"
"容姿","容姿","姿容，长相","名"
"揺れ","揺れ","摇摆，摇晃","名"
"頼もしい","頼もしい","可靠的，靠得住的；有出息的","イ形"
"論理的","論理的","有逻辑","ナ形"
"撥[は]ねる","撥[は]ねる","撞；挑出去","他動2"
"飽く","飽く","满足；腻烦，够","自動1"
"一斉に","一斉に","一齐，同时，普遍","副"
"拝む","拝む","（合掌）拜","他動1"
"途端","途端","正当……时候；刚一……时候","名"
"しんと","しんと","平静下来；寂静","副・自動3"
"潜[もぐ]る","潜[もぐ]る","潜水；躲入，钻进","自動1"
"延び延び","延び延び","拖拖拉拉","ナ形・名"
"丸","丸","圆，圆形；句号","名"
"党","党","党羽，同伙；政党","名"
"理系","理系","理科","名"
"貝","貝","贝；贝壳","名"
"甘み","甘み","甜味","名"
"大盛り","大盛り","盛得很满；盛大碗","名"
"語学力","語学力","语言水平，语言能力","名"
"衰退","衰退","衰退，衰落","名・自動3"
"海水","海水","海水","名"
"ねぎ","ねぎ","葱","名"
"係わり","関わり","关系，相干","名"
"賛否","賛否","赞成与否，赞成和反对","名"
"公用文では「買手」","買い手","买主，买方","名"
"域","域","域；阶段，领域","名"
"何にも","何にも","完全（不）；无论什么也（不）","副"
"フロア","フロア","地面，地板；层","名"
"格安","格安","非常便宜","ナ形・名"
"溝","溝","沟，水沟；隔阂","名"
"課する","課する","课，使负担；使担任，使做（某事）","他動1"
"漫然","漫然","漫不经心，浑浑噩噩","連体・副"
"「この人」 「これ」のぞんざいな言い方","こいつ","这小子，这家伙；这东西","代"
"一歩","一歩","一步；一个阶段","名"
"この世","この世","今世，此生","名"
"不自然","不自然","不自然，做作","ナ形・名"
"学園","学園","学园，学校","名"
"ダメージ","ダメージ","损坏，破坏，损伤","名"
"果たして","果たして","果然；到底，究竟","副"
"カウンター","カウンター","收款处，柜台","名"
"再度","再度","再度，第二次，又一次","副"
"無力","無力","无力；没能力","ナ形・名"
"分厚い","分厚い","厚，较厚","イ形"
"無関係","無関係","无关，没关系","ナ形・名"
"下半身","下半身","下半身","名"
"総〜","総〜","总，全体；全部","名・接頭"
"通話","通話","（电话）通话","名・自他動3"
"ぱっと","ぱっと","突然，一下子；显眼，出色","副"
"詰め込む","詰め込む","（尽量）装入，塞入","他動1"
"最大限","最大限","最大限度","名"
"根元","根元","根；根源，根本","名"
"ターゲット","ターゲット","目标，对象","名"
"価値観","価値観","价值观","名"
"存在感","存在感","存在感","名"
"鮮明","鮮明","鲜明；清晰","ナ形・名"
"最適","最適","最适合，最合适","ナ形・名"
"駆け込む","駆け込む","跑进","自動1"
"苦戦","苦戦","苦战，艰苦的战斗","名・自動3"
"考え事","考え事","考虑事情；心事","名"
"特性","特性","特性，特点","名"
"プライベート","プライベート","个人的，私人的","ナ形・名"
"年月","年月","年和月；岁月，光阴","名"
"窓際","窓際","窗前，窗边","名"
"切り取る","切り取る","切下","他動1"
"取り合う","取り合う","手牵手；争夺；理睬","自他動1"
"呼び名","呼び名","（不同于本名的）通称","名"
"共同","共同","共同","名・自動3"
"ボス","ボス","头头；老板","名"
"縫い包み","ぬいぐるみ","毛绒玩具","名"
"我が国","我が国","我国；日本","連語"
"買い取る","買い取る","买下，收购","他動1"
"木製","木製","木制","名"
"合宿","合宿","集训，共同寄宿","名・自動3"
"小物","小物","小东西；小人物","名"
"ぶるぶる","ぶるぶる","发抖，哆嗦","副"
"善意","善意","善意；好意；（法律）善意","名"
"一段落","一段落","一个段落","名・自動3"
"ゆきつく","行き着く","到达（目的地）；事物达到最终状态","自動1"
"続行","続行","继续进行","他動3・名"
"シフト","シフト","移动；改变；轮班","名・自動3"
"アイス","アイス","冰；冰激凌","名"
"縁","縁","缘，缘分","名"
"魔法","魔法","魔术，魔法","名"
"吐き出す","吐き出す","吐出；倾吐","他動1"
"衣装","衣装","服装；剧装，戏装","名"
"遭遇","遭遇","遭遇，遇到","名・自動3"
"浮かび上がる","浮かび上がる","浮出；浮现出；翻身","自動1"
"歩み寄る","歩み寄る","走近；互让，妥协","自動1"
"帰還","帰還","回归，回来，返回","名・自動3"
"リアル","リアル","现实的；真实的","ナ形・名"
"駆け抜ける","駆け抜ける","（从……中间）跑过去","自動2"
"繰り広げる","繰り広げる","展开，打开；进行，展开","他動2"
"引き離す","引き離す","使分离；拉开距离","他動1"
"音声","音声","音声，声音","名"
"保護者","保護者","监护人，家长","名"
"手早い","手早い","麻利，敏捷","イ形"
"山程","山ほど","很多，堆积如山","副"
"追い返す","追い返す","逐回，赶回去","他動1"
"洗練","洗練","洗练，高雅","他動3・名"
"不都合","不都合","不便；不妥当","ナ形・名"
"引き渡す","引き渡す","拉上；交给，提交","他動1"
"部署","部署","工作岗位，部门，职守","名"
"常連","常連","常客，熟客","名"
"絡まる","絡まる","缠绕，缠；纠纷，纠葛，纠缠","自動1"
"吸い取る","吸い取る","吸出；剥削，压榨","他動1"
"空洞","空洞","空洞，窟窿","名"
"上部","上部","上部，上面；上层","名"
"退場","退場","退席，退场","名・自動3"
"考察","考察","考察，研究","他動3・名"
"退出","退出","退出，退下","名・自動3"
"民家","民家","民房，老百姓家","名"
"ぎゃっこうか","逆効果","适得其反的效果","名"
"名門","名門","名门，世家","名"
"結う","結う","系，结，捆扎；梳扎（头发）","他動1"
"上体","上体","上身，上半身","名"
"分割","分割","分割；分期付款","他動3・名"
"運動神経","運動神経","运动神经","名"
"紅葉","紅葉","红叶，枫叶；变成红叶","名・自動3"
"文庫","文庫","袖珍本文集，丛书","名"
"刻み込む","刻み込む","刻上；铭刻（于心）","他動1"
"直結","直結","直接连结；（与……）直接有关联","名・自他動3"
"突起","突起","突起，隆起","名・自動3"
"グッズ","グッズ","商品，货物","名"
"事例","事例","事例，例子","名"
"当惑","当惑","为难，困惑","名・自動3"
"自作","自作","自制（品）；自己写作（的作品）","他動3・名"
"別室","別室","别的屋子；特别房间，雅座","名"
"過度","過度","过度，过分","名・ナ形"
"選抜","選抜","选拔","他動3・名"
"就寝","就寝","就寝，睡觉","名・自動3"
"全面","全面","全面，全部，一切；整版","名"
"初夏","初夏","初夏","名"
"パネル","パネル","图示板；显示板；屏幕","名"
"古風","古風","古式，旧式","ナ形・名"
"背骨","背骨","脊梁骨，脊骨，脊柱","名"
"読み返す","読み返す","重读，再读","他動1"
"選別","選別","挑选，筛选，拣选","他動3・名"
"不必要","不必要","不必要，非必需","ナ形・名"
"フェア","フェア","公平的，正大光明的；商品展览会","ナ形・名"
"境目","境目","交界线，分界线；关键，关头","名"
"旅路","旅路","旅途，旅行","名"
"一石二鳥","一石二鳥","一箭双雕，一举两得","名"
"粘土","粘土","黏土，软泥","名"
"減速","減速","减速","名・自他動3"
"序列","序列","顺序","名"
"役立てる","役立てる","（供）使用，使……有用","他動2"
"連結","連結","联结，连接","他動3・名"
"遺伝","遺伝","遗传","名・自動3"
"選出","選出","选出，选拔出来","他動3・名"
"開幕","開幕","开幕，开场；开始","名・自他動3"
"半減","半減","减半","名・自他動3"
"題材","題材","题材","名"
"早期","早期","早期；提前","名"
"凹凸","凹凸","凹凸，凹凸不平，高低不平","名"
"気配り","気配り","照料，照顾，关照","名・自動3"
"冷水","冷水","冷水","名"
"野原","野原","原野，野地","名"
"スタンプ","スタンプ","图章，戳子","名"
"交信","交信","互相通讯（联系）","名・自動3"
"腹痛","腹痛","腹痛","名"
"ばっさり","ばっさり","一刀斩断；大刀阔斧地砍掉","副"
"平面","平面","平面","名"
"新刊","新刊","新刊，新刊读物，新出版","名"
"技巧","技巧","技巧","名"
"有害","有害","有害","ナ形・名"
"尻込み","尻込み","后退；畏缩","名・自動3"
"有限","有限","有限","ナ形・名"
"密閉","密閉","密闭，密封","他動3・名"
"多彩","多彩","（颜色）美丽多彩，丰富多彩","ナ形・名"
"専務","専務","专职，专任；专务董事","名"
"各人","各人","各人，每个人，所有的人","名"
"自問自答","自問自答","自问自答","名・自動3"
"一因","一因","一个原因","名"
"春先","春先","初春，早春","名"
"リハーサル","リハーサル","彩排，排练","名"
"冷え込む","冷え込む","骤冷，气温急剧下降；着凉，受寒","自動1"
"同日","同日","同一天；当天","名"
"鉄則","鉄則","铁的法则","名"
"裏面","裏面","里面；背地里","名"
"両面","両面","两面；两个方面","名"
"実務","実務","实际业务","名"
"紙面","紙面","纸面，篇幅；报纸上","名"
"貸し借り","貸し借り","贷借，借出和借入","他動3・名"
"私語","私語","私语，耳语，小声说话","名"
"衰え","衰え","衰弱，衰老，衰落，衰败&nbsp;","名"
"実地","実地","实地，实际；实地，现场","名"
"自然界","自然界","自然界","名"
"旬","旬","应时，应季，旺季","名"
"農作業","農作業","农活","名"
"欲張る","欲張る","贪婪，贪得无厌","自動1"
"ぐんと","ぐんと","使劲，一口气；更加，非常","副"
"今年度","今年度","本年度","名"
"強弱","強弱","强弱","名"
"新設","新設","新设","名・他動3"
"乗用車","乗用車","轿车，小汽车","名"
"直下","直下","正下面；直下，垂直降下","名・自動3"
"感受性","感受性","感受性","名"
"総量","総量","总量；全部重量","名"
"農園","農園","农场","名"
"特効薬","特効薬","特效药","名"
"開設","開設","开设，开办","名・他動3"
"逆算","逆算","倒过来算，倒算，倒数","他動3・名"
"波風","波風","风浪；风波，纠纷","名"
"列挙","列挙","列举，枚举，一一列出","他動3・名"
"養育","養育","养育，抚养","他動3・名"
"色紙","色紙","彩色纸，彩纸","名"
"落語","落語","单口相声","名"
"手振り","手振り","手势","名"
"放映","放映","（电视）播送","他動3・名"
"安楽","安楽","安乐，舒适","ナ形・名"
"本校","本校","本校；总校","名"
"楽天的","楽天的","乐观的","ナ形"
"人工衛星","人工衛星","人造卫星","名"
"囲碁","囲碁","围棋","名"
"画用紙","画用紙","图画纸","名"
"無重力","無重力","无重量，无重力，失重","名"
"解約","解約","解除合同，废约","他動3・名"
"町民","町民","镇上的居民","名"
"退社","退社","辞职；下班","名・自動3"
"被写体","被写体","拍照的对象","名"
"社会生活","社会生活","社会生活","名"
"野鳥","野鳥","野鸟，山鸟","名"
"飛び付く","飛びつく","扑过来，冲过来；（被吸引得）扑过去","自動1"
"届け出る","届け出る","申报，登记，报告","他動2"
"熟読","熟読","熟读，精读，品读","他動3・名"
"割高","割高","（就质和量来说）价钱比较贵","ナ形・名"
"クレヨン","クレヨン","蜡笔","名"
"部数","部数","册数，份数","名"
"針葉樹","針葉樹","针叶树","名"
"伸び悩む","伸び悩む","停滞不前，进度缓慢","自動1"
"低気圧","低気圧","低气压；不高兴","名"
"下がり","下がり","下降；退步，后退","名"
"常温","常温","恒温；常温","名"
"数量","数量","数量","名"
"読み手","読み手","读者","名"
"水質","水質","水质","名"
"偏食","偏食","偏食，挑食","名・自動3"
"安値","安値","廉价，贱价","名"
"光合成","光合成","光合作用","名"
"年内","年内","年内","名"
"授受","授受","授受","他動3・名"
"参観","参観","参观，观摩","名・他動3"
"時事","時事","时事","名"
"徒競走","徒競走","赛跑","名"
"自律神経","自律神経","植物性神经，自主神经","名"
"巣箱","巣箱","鸟巢箱；蜂箱","名"
"節電","節電","节电，省电","名・自他動3"
"学名","学名","学名；学术声望","名"
"混み合う","込み合う","挤，拥挤","自動1"
"歌謡曲","歌謡曲","流行歌曲","名"
"多く「お歳暮」の形で使う","歳暮","岁暮，年底；年终酬赠的礼品，赠送年终礼品","名"
"エコノミー","エコノミー","经济；经济实惠","名"
"名詞「ところ」＋終助詞「か」から","どころか","岂止……，非但……","接助"
"居場所","居場所","住处，行踪","名"
"一方的","一方的","单方面的，片面的","ナ形"
"一時的","一時的","一时的，暂时的","ナ形"
"放課後","放課後","下课后，放学后","名"
"それどころか","それどころか","岂止如此","接"
"数人","数人","（三四个人，或者五六个人）数人","名"
"悪意","悪意","恶意；恶意歪曲","名"
"目的地","目的地","目的地","名"
"焦り","焦り","焦躁，急躁，着急","名"
"動画","動画","动画片；视频","名"
"商店街","商店街","商店街","名"
"気恥ずかしい","気恥ずかしい","感觉羞耻，害羞","イ形"
"寝不足","寝不足","睡眠不足","ナ形・名"
"思い通り","思い通り","想像的那样，如愿，称心如意","ナ形・名"
"第一歩","第一歩","第一步，开端","名"
"一九八九年一月から二〇一九年四月までの日本の年号","平成","（日本年号）平成","名"
"文化祭","文化祭","（大学、高中、初中等）文化节，文化祭","名"
"クッション","クッション","靠垫；缓冲；缓冲物","名"
"張り詰める","張り詰める","（冰等）覆盖了一整片区域；紧张","自他動2"
"声色","声色","声调，语调；模仿别人说话","名"
"砂浜","砂浜","海滨沙滩","名"
"奥底","奥底","深处；内心","名"
"賢者","賢者","贤者","名"
"一理","一理","一番道理","名"
"「さびしい」に同じ","さみしい","（觉得）寂寞；荒凉；空虚","イ形"
"飼い主","飼い主","饲养主","名"
"稼ぎ","稼ぎ","（为赚钱而）做工；工钱","名"
"ひそひそ","ひそひそ","偷偷，悄悄，暗中","副"
"近しい","近しい","亲近，亲密","イ形"
"イタリア料理に使うめん類の総称","パスタ","意大利面食","名"
"ペンダント","ペンダント","垂饰，坠饰，挂件；吊灯","名"
"涼しい顔","涼しい顔","若无其事的样子；假装不知的表情；满不在乎的神色","成句"
"ニューヨーク","ニューヨーク","纽约；纽约州","名"
"英国","英国","英国","名"
"根っこ","根っこ","根；树墩","名"
"横取り","横取り","抢，抢夺","他動3・名"
"豆腐","豆腐","豆腐","名"
"声援","声援","声援","他動3・名"
"助け合う","助け合う","互相帮助","自動1"
"湧き出る","湧き出る","喷出，涌出；涌现","自動2"
"取り払う","取り払う","拆除，撤除，拆掉","他動1"
"技術者","技術者","技术人员，工程师","名"
"段ボール","段ボール","瓦楞纸，硬纸板","名"
"ピアス","ピアス","耳环，穿孔耳环","名"
"燭[しょく]台","燭[しょく]台","烛台，蜡台","名"
"ボックス","ボックス","箱，盒，匣","名"
